"id","address","city","state","zip","retailer_id","lat","long"
145092,"7990 W Crestline Ave","Littleton","CO",80123,79,39.6183,-105.087
239682,"8500 W. Crestline Ave.","Littleton","CO",80123,121,39.6183,-105.093
160235,"5395 S Wadsworth Blvd","Littleton,","CO",80123,84,39.6194,-105.092
197681,"5350 S Santa Fe","Littleton","CO",80120,106,39.6194,-105.017
147270,"5258 SOUTH WADSWORTH BOULEVARD","LITTLETON","CO",80123,80,39.6204,-105.089
136027,"5061 South Jellison Way","Littleton","CO",80123,75,39.6206,-105.09
137742,"7650 West Quincy","Denver","CO",80123,75,39.6206,-105.09
158571,"8100 W. CRESTLINE","DENVER","CO",80123,83,39.6206,-105.09
225311,"5188 S. Broadway","Englewood","CO",80110,105,39.6221,-104.988
164050,"5142 SOUTH WADSWORTH","LITTLETON","CO",80123,93,39.6228,-105.091
91277,"5155 S. Wadsworth Blvd.","Littleton","CO",80123,48,39.6234,-105.092
216911,"8000 East Belleview Avenue","Greenwood Village","CO",80111,108,39.6235,-104.897
183585,"8000 E. Belleview Ave.","Greenwood Village","CO",80111,104,39.624,-104.896
145104,"3000 W Belleview Ave","Littleton","CO",80123,79,39.6241,-105.025
210842,"9904 West Belleview","Littleton","CO",80123,106,39.6241,-105.109
40320,"123 E BELLEVIEW AVE","Englewood","CO",80113,5,39.6244,-104.987
35184,"11605 W BELLEVIEW AVE","Littleton","CO",80127,5,39.6245,-105.129
216916,"8555 W Belleview Ave","Littleton","CO",80123,108,39.6246,-105.092
178231,"4950 S. Yosemite Street, Unit F-1","Greenwood Village","CO",80111,100,39.6246,-104.883
38233,"2697 W BELLEVIEW AVE","Littleton","CO",80123,5,39.6246,-105.02
229893,"4920 South Yosemite Street","Greenwood Village","CO",80111,116,39.625,-104.884
188046,"5066 S Wadsworth Blvd","Littleton","CO",80123,106,39.6252,-105.09
40587,"16950 E SMOKY HILL RD","Centennial","CO",80015,5,39.6254,-104.791
137961,"16706 East Smokey Hill Road","Aurora","CO",80015,75,39.6255,-104.787
139600,"5697 South Himalaya Street","Aurora","CO",80015,75,39.6255,-104.787
158554,"16960 QUINCY AVENUE","AURORA","CO",80015,83,39.6255,-104.787
17774,"16746 E Smoky Hill Rd","Centennial","CO",80015,4,39.6255,-104.794
147760,"5095 S. SANTA FE DRIVE","LITTLETON","CO",80120,80,39.6257,-105.014
185056,"2897 West Belleview Avenue","Littleton","CO",80110,106,39.6259,-105.025
189907,"4910 South Yosemite Street","Greenwood Village","CO",80111,106,39.6261,-104.884
3963,"4910 S Yosemite St","Greenwood Village","CO",80111,1,39.6262,-104.884
7989,"5025 S. Kipling","Littleton","CO",80127,2,39.6263,-105.11
167977,"4955 S Ulster Street","Denver","CO",80237,97,39.6269,-104.895
225363,"4955 S. Ulster Street","Denver","CO",80237,105,39.6269,-104.895
2986,"9820 W Belleview Ave","Littleton","CO",80123,1,39.6279,-105.044
54105,"16601 E. SMOKEY HILL","AURORA","CO",80015,28,39.628,-104.796
89613,"4827 S Wadsworth Way","Littleton","CO",80123,47,39.6301,-105.089
191647,"4696 S Broadway","Englewood","CO",80110,106,39.6315,-104.987
50555,"4690 S YOSEMITE ST UNIT B","GREENWOOD VILLAGE","CO",80111,28,39.6318,-104.885
50475,"4601 S SANTA FE @ UNION","ENGLEWOOD","CO",80110,28,39.6322,-105.009
53082,"4601 S BROADWAY","ENGLEWOOD","CO",80110,28,39.633,-104.988
56535,"4590 S RESERVIOR DR","CENTENNIAL","CO",80015,28,39.6342,-104.759
147364,"4455 SOUTH BUCKLEY ROAD","AURORA","CO",80015,80,39.6356,-104.793
145128,"4277 S Eldridge Street","Morrison","CO",80465,79,39.6362,-105.157
12521,"16910 E Quincy Ave","Aurora","CO",80015,3,39.6366,-104.789
186655,"4343 S Buckley Rd","Aurora","CO",80015,106,39.6373,-104.792
91493,"7900 West Quincy Avenue","Littleton","CO",80123,46,39.6373,-105.086
52730,"4401 S. TAMARAC PKWY","DENVER","CO",80237,28,39.6374,-104.895
56635,"4351 S TAMARAC PKWY","DENVER","CO",80237,28,39.6376,-104.895
208535,"8000 East Quincy Avenue","Denver","CO",80237,106,39.6377,-104.897
205786,"19330 E Quincy Avenue","Aurora","CO",80015,106,39.6379,-104.763
53183,"13790 E QUINCY","AURORA","CO",80015,28,39.6383,-104.827
56651,"16310 E QUINCY","AURORA","CO",80015,28,39.6384,-104.799
55320,"19390 E QUINCY AVE","AURORA","CO",80015,28,39.6385,-104.763
33002,"16921 E. Quincy Ave.","Aurora","CO",80010,2,39.6386,-104.791
13981,"7700 W Quincy Ave","Littleton","CO",80123,4,39.6387,-105.092
19323,"19291 East Quincy Avenue","Aurora","CO",80015,12,39.6389,-104.764
24227,"21405 E QUINCY","AURORA","CO",80013,28,39.6389,-104.738
221727,"4253 SOUTH BUCKLEY ROAD","AURORA","CO",80013,109,39.6393,-104.79
216902,"4261 S. Buckley Road","Aurora","CO",80013,108,39.6394,-104.792
29750,"4271 S Buckley Rd","Aurora","CO",80013,1,39.6396,-104.792
183259,"4205 S. Buckley Rd.","Aurora","CO",80013,104,39.6401,-104.792
134089,"4901 South Broadway","Englewood","CO",80113,75,39.6405,-104.961
71472,"4130 S Federal Blvd","Sheridan","CO",80110,35,39.6408,-105.025
24048,"4096 S FEDERAL BLVD","SHERIDAN","CO",80110,28,39.6429,-105.025
149131,"3860 River Point Parkway","Sheridan","CO",80110,78,39.644,-105.007
91669,"4000 River Point Parkway","Sheridan","CO",80110,46,39.6444,-105.009
51533,"3900 SOUTH BROADWAY","ENGLEWOOD","CO",80110,28,39.6456,-104.987
189644,"3881 Hwy 74","Evergreen","CO",80439,106,39.6458,-105.34
134410,"900 W. Hampden","Englewood","CO",80110,75,39.6463,-105.009
158758,"551 WEST HAMPDEN AVE","ENGLEWOOD","CO",80110,83,39.6463,-105.009
3,"3650 Riverpoint Pkwy","Sheridan","CO",80110,3,39.6506,-105.006
3888,"201 E. Jefferson","Englewood","CO",80110,2,39.6507,-104.99
162270,"3635 S. Monaco Pkwy.","Denver","CO",80237,87,39.6507,-104.915
162683,"3635 S. Monaco Pkwy.","Denver","CO",80237,88,39.6507,-104.915
167996,"3702 Riverpoint Parkway, Unit A","Sheridan","CO",80110,97,39.6511,-105.005
148641,"3625 S Monaco Pkwy","Denver","CO",80237,78,39.6513,-104.913
39252,"3510 EVERGREEN PKWY","Evergreen","CO",80439,5,39.6518,-105.343
1024,"9400 E Hampden Ave","Denver","CO",80231,4,39.6519,-104.879
187972,"7300 E Hampden Ave","Denver","CO",80231,106,39.6521,-104.901
186355,"123 W Hampden","Englewood","CO",80110,106,39.6523,-104.989
194793,"3504 South Tower Rd.","Aurora","CO",80013,106,39.6525,-104.772
32852,"7190 E HAMPDEN AVE","Denver","CO",80224,5,39.6526,-104.905
40156,"15320 E HAMPDEN AVE","Aurora","CO",80013,5,39.6527,-104.809
216893,"6300 East Hampden","Denver","CO",80222,108,39.6528,-104.916
162273,"3565 S. Platte River Drive","Sheridan","CO",80110,87,39.6528,-105.009
162686,"3565 S. Platte River Drive","Sheridan","CO",80110,88,39.6528,-105.009
91257,"7400 E. Hampden Ave","Denver","CO",80231,48,39.6529,-104.901
227733,"18880 E Hampden Ave","Aurora","CO",80013,115,39.6529,-104.769
56246,"4990 EAST HAMPDEN AVE","DENVER","CO",80222,28,39.653,-104.929
220421,"18121 E HAMPDEN AVENUE","AURORA","CO",80013,109,39.653,-104.772
3551,"18730 E. Hampden Ave","Aurora","CO",80013,2,39.653,-104.77
13477,"6470 E Hampden Ave","Denver","CO",80222,1,39.653,-104.914
183203,"7350 E. Hampden Ave.","Denver","CO",80231,104,39.6531,-104.904
71172,"8962 E Hampden Ave","Denver","CO",80231,35,39.6531,-104.883
31299,"4950 E. Hampden Ave.","Denver","CO",80222,2,39.6531,-104.93
229887,"7350 East Hampden Ave, Suite A","Denver","CO",80231,116,39.6531,-104.902
53744,"18883 EAST HAMPDEN","AURORA","CO",80013,28,39.6532,-104.768
225456,"7155 E. Hampden Avenue","Denver","CO",80224,105,39.6532,-104.906
116525,"6305 E. Hampden Rd., Ste. 101","Denver","CO",80222,57,39.6532,-104.916
29522,"3495 S. University Blvd","Englewood","CO",80113,1,39.6533,-104.96
183461,"333 W. Hampden Ave.","Englewood","CO",80110,104,39.6533,-104.992
129555,"3475 S. University Blvd #F","Englewood","CO",80113,1,39.6533,-104.96
52844,"15101 E. HAMPDEN AVE","AURORA","CO",80014,28,39.6533,-104.811
216896,"697 W Hampden Ave","Englewood","CO",80110,108,39.6534,-104.996
51529,"1277 E HAMPDEN","ENGLEWOOD","CO",80110,28,39.6535,-104.973
230318,"18191 E Hampden Ave.","Aurora","CO",80013,116,39.6535,-104.776
206834,"3602 River Point Parkway","Sheridan","CO",80110,106,39.6535,-105.025
230327,"697 W Hampden Ave.","Englewood","CO",80110,116,39.6536,-104.996
178229,"901 West Hampden Ave, Ste. 101","Englewood","CO",80110,100,39.6536,-104.999
40485,"499 E. Hampden Avenue, Suite 150","Englewood","CO",80113,5,39.6536,-104.982
36591,"18461 E HAMPDEN AVE","Aurora","CO",80013,5,39.6537,-104.773
52388,"10010 EAST GIRARD AVE","DENVER","CO",80231,28,39.6543,-104.872
227466,"800 Englewood Pkwy","Englewood","CO",80110,115,39.6543,-104.997
187509,"3355 S Wadsworth Blvd","Lakewood","CO",80227,106,39.6545,-105.082
2953,"18211 E Hampden Ave","Aurora","CO",80013,1,39.6547,-104.776
222918,"800 E. ENGLEWOOD PKWY","ENGLEWOOD","CO",80110,109,39.6547,-104.997
192903,"3100 S Sheridan","Denver","CO",80227,106,39.6548,-105.052
225365,"800 Englewood Pkwy","Englewood","CO",80110,105,39.6548,-104.997
145105,"3130 S Sheridan Blvd","Denver","CO",80227,79,39.6554,-105.053
223192,"3100 SOUTH SHERIDAN BLVD","DENVER","CO",80227,109,39.6555,-105.052
14,"601 Englewood Pkwy","Englewood","CO",80110,4,39.6555,-104.995
21216,"101 Englewood Pkwy","Englewood","CO",80110,1,39.6557,-104.989
3171,"3100 S Sheridan Blvd","Denver","CO",80227,1,39.656,-105.053
116368,"3299 S. Broadway, Ste. B","Englewood","CO",80113,57,39.6564,-104.988
39141,"3067 S SHERIDAN BLVD","Denver","CO",80227,5,39.6575,-105.054
135189,"15340 East Hampden Avenue","Aurora","CO",80013,75,39.6575,-104.785
135443,"16850 E. Iliff Avenue","Aurora","CO",80013,75,39.6575,-104.785
190654,"3105 South Peoria Street","Aurora","CO",80014,106,39.6582,-104.847
183614,"3170 S. Wadsworth","Lakewood","CO",80227,104,39.6594,-105.081
74819,"3190 S Parker Rd","Aurora","CO",80014,1,39.6594,-104.844
54367,"3131 S. BROADWAY","ENGLEWOOD","CO",80110,28,39.6602,-104.988
35820,"3080 S BROADWAY","Englewood","CO",80113,5,39.6606,-104.987
52947,"3005 S. PEORIA","AURORA","CO",80014,28,39.6613,-104.848
14717,"2870 South Colorado Blvd","Denver","CO",80222,12,39.6656,-104.941
68820,"2792 S Federal Blvd","Denver","CO",80236,35,39.6658,-105.025
52395,"2790 S WADSWORTH","DENVER","CO",80227,28,39.6659,-105.081
157122,"2780 S COLORADO BLVD","DENVER","CO",80222,82,39.6661,-104.939
140990,"2560 S Havana St","Aurora","CO",80014,75,39.6662,-104.835
183318,"2760 S. Colorado Blvd.","Denver","CO",80222,104,39.6665,-104.941
2813,"2750 S Colorado Blvd","Denver","CO",80222,1,39.6666,-104.941
136655,"1998 South Kipling Parkway","Lakewood","CO",80227,75,39.6667,-105.085
210033,"6460 E. Yale","Denver","CO",80231,106,39.6669,-104.915
192818,"2950 S. Bear Creek Blvd.","Lakewood","CO",80228,106,39.6671,-105.151
33189,"6440 E. Yale Ave","Denver","CO",80222,2,39.6676,-104.914
229913,"2730 South Colorado Blvd.","Denver","CO",80222,116,39.6678,-104.938
221108,"2730 SOUTH COLORADO BLVD","DENVER","CO",80222,109,39.6681,-104.94
201173,"2648 S Parker Rd","Aurora","CO",80014,106,39.6683,-104.862
51990,"2641 S. ESTES","LAKEWOOD","CO",80227,28,39.6686,-105.096
116387,"2630 S Parker Road","Aurora","CO",80014,57,39.6687,-104.864
40099,"13801 East Yale Avenue","Aurora","CO",80014,5,39.6687,-104.827
192695,"2553 S Colorado Blvd","Denver","CO",80222,106,39.6709,-104.94
134326,"4996 East Hampden Avenue","Denver","CO",80222,75,39.671,-104.928
158840,"4100 E. MEXICO AVE","DENVER","CO",80222,83,39.671,-104.928
71414,"2495 S Havana St","Aurora","CO",80014,35,39.6723,-104.866
167999,"2466 S. Colorado Boulevard","Denver","CO",80222,97,39.6724,-104.941
187428,"16950 E Iliff Ave","Aurora","CO",80013,106,39.6728,-104.791
53452,"2410 S UNIVERSITY","DENVER","CO",80210,28,39.6729,-104.959
11262,"17000 E Iliff Ave","Aurora","CO",80013,1,39.6731,-104.789
24864,"16981 E Iliff Ave","Aurora","CO",80013,35,39.6735,-104.789
53277,"2396 S. FEDERAL BLVD","DENVER","CO",80219,28,39.6738,-105.025
246538,"2300 S. Parker Rd","Aurora","CO",80231,137,39.6743,-104.87
198286,"13692 E Iliff Ave","Aurora","CO",80014,106,39.6745,-104.832
54891,"14250 E. ILIFF AVENUE","AURORA","CO",80014,28,39.6746,-104.823
211685,"15220 E. Iliff Avenue","Aurora","CO",80014,106,39.6747,-104.811
207251,"8450 East Iliff Avenue","Denver","CO",80231,106,39.6747,-104.889
183252,"15280 E. Iliff Ave.","Aurora","CO",80014,104,39.6747,-104.81
240015,"14110 E. Illiff Ave.","Aurora","CO",80014,121,39.6748,-104.824
225346,"2295 S. Peoria","Aurora","CO",80014,105,39.6749,-104.847
71335,"7479 E Iliff Ave","Denver","CO",80231,35,39.6749,-104.9
1106,"12011 E ILIFF AVE","Aurora","CO",80014,5,39.6751,-104.848
55690,"2295 S CHAMBERS RD","AURORA","CO",80014,28,39.6752,-104.811
37696,"15301 E ILIFF AVE","Aurora","CO",80013,5,39.6752,-104.809
167973,"12293 East Iliff Avenue","Aurora","CO",80014,97,39.6753,-104.845
50466,"13697 E ILIFF AVE UNIT 1","AURORA","CO",80014,28,39.6754,-104.831
55656,"2201 S SHERIDAN","DENVER","CO",80222,28,39.6756,-105.053
183979,"2300 S. Parker Rd.","Aurora","CO",80247,104,39.6763,-104.871
53735,"2220 SOUTH PEORIA","AURORA","CO",80014,28,39.6763,-104.847
209596,"2203 S. Peoria Street","Aurora","CO",80014,106,39.6764,-104.847
37998,"18620 E ILIFF AVE","Aurora","CO",80013,5,39.6766,-104.771
2899,"2150 S Downing St","Denver","CO",80210,2,39.6776,-104.973
52731,"2160 S. BROADWAY","DENVER","CO",80210,28,39.6777,-104.988
73501,"2110 S Peoria Street","Aurora","CO",80014,35,39.6781,-104.847
185930,"2120 S Broadway St","Denver","CO",80210,106,39.6782,-104.987
55672,"2100 SOUTH HOLLY","DENVER","CO",80222,28,39.6783,-104.922
39118,"6360 E EVANS AVE","Denver","CO",80222,5,39.6784,-104.914
227632,"6366 E Evans Ave","Denver","CO",80222,115,39.6784,-104.914
230468,"2055 E Evans Avenue","Denver","CO",80208,116,39.6785,-104.963
183199,"1644 E. Evans","Denver","CO",80210,104,39.6785,-104.968
38846,"1235 E EVANS AVE","Denver","CO",80210,5,39.6786,-104.973
229785,"1213 East Evans Ave","Denver","CO",80210,116,39.6787,-104.973
216906,"1737 East Evans Ave","Denver","CO",80210,108,39.6787,-104.967
186427,"6433 E Evans","Denver","CO",80222,106,39.6789,-104.914
136652,"2110 South Broadway Street","Denver","CO",80210,75,39.679,-104.963
71644,"2085 S Federal Blvd","Denver","CO",80219,35,39.679,-105.025
159223,"7400 EAST HAMPDEN AVENUE #8","DENVER","CO",80231,83,39.6793,-104.884
186437,"2069 S Federal Blvd","Denver","CO",80219,106,39.6796,-105.024
190770,"2008 S University Blvd","Denver","CO",80210,106,39.6796,-104.959
22925,"2727 W Evans Ave","Denver","CO",80219,1,39.6797,-105.021
163147,"2000 S. Colorado Blvd.","Denver","CO",80222,91,39.6803,-104.94
163225,"2000 S. Colorado Blvd.","Denver","CO",80222,92,39.6803,-104.94
31948,"1927 S Wadsworth Blvd","Lakewood","CO",80227,1,39.6812,-105.083
109873,"test","test","CO",80202,57,39.6814,-105.053
33157,"1955 So. Sheridan Blvd","Denver","CO",80227,2,39.6814,-105.053
55654,"1910 S HAVANA ST","AURORA","CO",80014,28,39.6817,-104.865
37762,"10808 W JEWELL AVE","Lakewood","CO",80232,5,39.6817,-105.119
191866,"1945 S Sheridan","Denver","CO",80227,106,39.6818,-105.055
7032,"11088 W. Jewell","Lakewood","CO",80226,2,39.6821,-105.123
210355,"7863 West Jewell Avenue","Lakewood","CO",80232,106,39.6822,-105.082
218278,"7677 WEST JEWELL AVENUE","LAKEWOOD","CO",80232,109,39.6822,-105.084
51516,"9101 W JEWELL AVE","LAKEWOOD","CO",80232,28,39.6824,-105.098
56633,"10815 JEWEL","LAKEWOOD","CO",80232,28,39.6825,-105.118
54151,"1850 S SHERIDAN UNIT A","DENVER","CO",80232,28,39.6825,-105.053
23318,"7677 West Jewell Avenue","Lakewood","CO",80232,12,39.6838,-105.083
18137,"1730 So. Buckley Rd.","Aurora","CO",80012,2,39.6846,-104.791
24830,"1760 S Buckley Rd","Aurora","CO",80017,35,39.6847,-104.791
146511,"1701 SOUTH HAVANA STREET","AURORA","CO",80012,80,39.6847,-104.868
160236,"4100 E Mexico Ave Ste A","Denver,","CO",80222,84,39.6852,-104.938
32853,"1677 S. Havana","Aurora","CO",80302,2,39.686,-104.866
178227,"1685 South Colorado Blvd.","Denver","CO",80222,100,39.6862,-104.942
23851,"1651 SOUTH BUCKLEY","AURORA","CO",80017,28,39.6863,-104.792
3427,"1653 S. Colorado Blvd.","Denver","CO",80222,2,39.6865,-104.941
227695,"1627 S Havana St","Aurora","CO",80012,115,39.6869,-104.868
53400,"1585 S. BROADWAY","DENVER","CO",80210,28,39.688,-104.988
137905,"7150 Leetsdale Drive - Unit H","Denver","CO",80224,75,39.688,-104.911
188996,"1550 S Colorado Blvd","Denver","CO",80222,106,39.6881,-104.94
216888,"1502 S. Colorado Blvd","Denver","CO",80222,108,39.6883,-104.94
37875,"1505 S FEDERAL BLVD","Denver","CO",80219,5,39.6889,-105.025
190163,"1535 S Kipling Pky","Lakewood","CO",80232,106,39.6897,-105.119
69385,"1467 S Holly St","Denver","CO",80222,35,39.6897,-104.922
53339,"1499 S. FEDERAL BLVD","DENVER","CO",80219,28,39.6899,-105.025
91490,"1471 South Havana St.","Aurora","CO",80012,46,39.69,-104.868
207967,"1470 S. Santa Fe Drive","Denver","CO",80223,106,39.69,-104.992
56329,"1450 S SANTA FE DR","DENVER","CO",80223,28,39.69,-104.991
31385,"1442 S Parker Rd","Denver","CO",80231,4,39.6903,-104.891
3349,"1545 S Kipling Pkwy","Lakewood","CO",80232,1,39.6904,-105.119
22926,"5125 W Florida Ave","Denver","CO",80219,1,39.6905,-105.052
196921,"1412 S Parker Rd","Aurora","CO",80231,106,39.692,-104.892
68637,"1355 S Sheridan Blvd","Lakewood","CO",80232,35,39.6922,-105.054
72682,"1320 S. Federal Blvd.","Denver","CO",80219,35,39.6922,-105.024
22920,"1173 Bergen Pkwy","Evergreen","CO",80439,1,39.6932,-105.358
216905,"10550 E Garden Drive","Aurora","CO",80012,108,39.6933,-104.865
221111,"10650 E. GARDEN DR","AURORA","CO",80012,109,39.6933,-104.864
51535,"567 E LOUISIANA","DENVER","CO",80210,28,39.6933,-104.981
225674,"10550 E. Garden Drive","Aurora","CO",80012,105,39.6935,-104.865
197226,"1250 S Buckley Rd","Aurora","CO",80017,106,39.6939,-104.789
3160,"1400 S Havana St","Aurora","CO",80012,3,39.6939,-104.863
183214,"1205 S. Havana","Aurora","CO",80012,104,39.6948,-104.866
139863,"620 South Buckley Road","Aurora","CO",80017,75,39.6948,-104.788
52000,"1120 SOUTH PARKER RD","DENVER","CO",80231,28,39.6949,-104.896
186520,"1155 S Havana","Aurora","CO",80012,106,39.695,-104.867
28374,"1155 S Havana St","Aurora","CO",80012,1,39.6953,-104.867
225403,"1180 S. Buckley Road","Aurora","CO",80017,105,39.6954,-104.791
14393,"15250 E Mississippi Ave","Aurora","CO",80012,1,39.6954,-104.811
138043,"2095 South Federal Boulevard","Denver","CO",80219,75,39.6956,-105.034
188933,"14004 E Mississippi Ave","Aurora","CO",80012,106,39.6957,-104.824
32997,"13111 W. Alameda Pkwy.","Lakewood","CO",80228,2,39.6959,-105.146
116365,"1120 S. Colorado. Blvd.","Glendale","CO",80246,57,39.696,-104.94
91251,"1111 S. Washington St.","Denver","CO",80210,48,39.696,-104.98
9,"1111 S COLORADO BLVD","Denver","CO",80246,5,39.6962,-104.941
55564,"1107 S SHERIDAN","LAKEWOOD","CO",80232,28,39.6964,-105.054
53933,"13190 E MISSISSIPPI AVE","AURORA","CO",80012,28,39.6965,-104.837
19754,"12200 E. Mississippi","Aurora","CO",80014,2,39.6965,-104.846
164041,"13790 E. MISSISSIPPI AV","AURORA","CO",80012,93,39.6965,-104.831
145086,"14001 E Mississippi Ave","Aurora","CO",80012,79,39.6967,-104.825
71898,"15081 E Mississippi Ave","Aurora","CO",80012,35,39.6967,-104.812
68526,"1875 W Mississippi Ave","Denver","CO",80223,35,39.6968,-105.01
36402,"12051 E MISSISSIPPI AVE","Aurora","CO",80012,5,39.6968,-104.848
52946,"15553 E. MISSISSIPPI","AURORA","CO",80017,28,39.6968,-104.807
50286,"18451 E ALAMEDA PKWY @ MISSISSIPPI","AURORA","CO",80017,28,39.6968,-104.771
52993,"4085 E. MISSISSIPPI","DENVER","CO",80222,28,39.697,-104.94
53969,"14593 E MISSISSIPPI","AURORA","CO",80012,28,39.697,-104.817
139672,"9690 East Alameda Avenue","Denver","CO",80247,75,39.6971,-104.882
36505,"15301 E MISSISSIPPI AVE","Aurora","CO",80017,5,39.6972,-104.81
225521,"29057 Hotel Way","Evergreen","CO",80439,105,39.6973,-105.33
160242,"13801 E Mississippi Ave","Aurora,","CO",80012,84,39.6978,-104.827
145117,"1014 El Rancho Road","Golden","CO",80439,79,39.698,-105.327
73314,"7150 Leetsdale Dr., Unit 180","Denver","CO",80224,35,39.6984,-104.904
134949,"12119 East Mississippi Avenue","Aurora","CO",80012,75,39.6987,-104.838
136882,"14090 E. Mississippi Avenue","Aurora","CO",80012,75,39.6987,-104.838
140473,"14200 E Alameda Ave #2072","Aurora","CO",80012,75,39.6987,-104.838
159213,"1350 SOUTH IRONTON ST","AURORA","CO",80012,83,39.6987,-104.838
220805,"7150 LEETSDALE DRIVE","DENVER","CO",80224,109,39.699,-104.905
38845,"12880 W ALAMEDA PKWY","Lakewood","CO",80228,5,39.699,-105.142
3966,"3851 So. Hwy 74","Evergreen","CO",80439,2,39.699,-105.331
33149,"7150 Leetsdale Dr","Denver","CO",80224,2,39.6992,-104.905
35939,"950 S QUEBEC ST","Denver","CO",80247,5,39.6992,-104.903
3980,"952 Swede Gulch Rd","Evergreen","CO",80439,4,39.6999,-105.328
136419,"950 West Alemeda Avenue","Denver","CO",80223,75,39.7002,-105.003
71902,"911 South Havana St","Aurora","CO",80012,35,39.7004,-104.867
74818,"890 S Monaco Pkwy","Denver","CO",80224,1,39.7005,-104.913
89609,"880 S Abilene St","Aurora","CO",80012,47,39.7006,-104.826
54305,"880 S BUCKLEY","AURORA","CO",80017,28,39.7006,-104.791
91009,"870 S. Colorado Blvd.","Glendale","CO",80246,48,39.7006,-104.94
204656,"952 Swede Gulch Rd","Golden","CO",80401,106,39.7008,-105.328
53565,"890 S. FEDERAL BLVD","DENVER","CO",80219,28,39.7009,-105.025
145111,"860 S Colorado Blvd","Glendale","CO",80246,79,39.7011,-104.941
1924,"825 S Colorado Blvd","Denver","CO",80246,1,39.7016,-104.941
183223,"820 S. Monaco Pkwy","Denver","CO",80224,104,39.7018,-104.912
227492,"12792 W Alameda Pkwy","Lakewood","CO",80228,115,39.7019,-105.141
148391,"790 S Colorado Blvd","Glendale","CO",80246,78,39.7023,-104.941
3096,"14000 E Exposition Ave","Aurora","CO",80012,4,39.7025,-104.826
53300,"750 S. MONACO","DENVER","CO",80224,28,39.7033,-104.913
221218,"760 S. COLORADO BLVD.","GLENDALE","CO",80246,109,39.7035,-104.94
168001,"650 S. Wadsworth Blvd.","Lakewood","CO",80226,97,39.7053,-105.081
167998,"640 South Colorado Boulevard","Glendale","CO",80246,97,39.7055,-104.941
145090,"500 S Santa Fe Dr","Denver","CO",80223,79,39.706,-104.995
186645,"560 South Holly Street","Denver","CO",80246,106,39.7062,-104.921
89610,"505 S Broadway","Denver","CO",80209,47,39.7074,-104.988
221712,"487 SOUTH BROADWAY","DENVER","CO",80209,109,39.7081,-104.988
2306,"14200 E Ellsworth Ave","Aurora","CO",80012,3,39.7081,-104.823
221796,"12091 WEST ALAMEDA AVE","LAKEWOOD","CO",80228,109,39.7082,-105.135
209040,"9660 E. Alameda","Denver","CO",80247,106,39.7082,-104.877
14473,"12043 W Alameda Pkwy","Lakewood","CO",80228,1,39.7082,-105.135
2364,"4600 Leetsdale Dr","Glendale","CO",80246,1,39.7084,-104.933
21,"4301 E Virginia Ave","Glendale","CO",80246,3,39.7085,-104.938
73559,"15390 E Alameda Parkway","Aurora","CO",80017,35,39.7085,-104.808
191655,"15340 E Alameda Pky","Aurora","CO",80017,106,39.7087,-104.809
589,"460 S Vance St","Lakewood","CO",80226,3,39.7089,-105.079
254246,"14200 E Alameda Avenue","Aurora","CO",80012,157,39.7089,-104.825
90976,"444 S.Wadsworth Blvd","Lakewood","CO",80226,48,39.7092,-105.081
254252,"7251 West Alaska Drive","Lakewood","CO",80226,157,39.7093,-105.078
178234,"7161 W. Alaska Dr.","Lakewood","CO",80226,100,39.7093,-105.076
187666,"14200 E Alameda Avenue","Aurora","CO",80012,106,39.7095,-104.823
183254,"355 S. Wadsworth","Lakewood","CO",80226,104,39.7097,-105.082
20317,"7984 W Alameda Ave","Lakewood","CO",80226,1,39.7097,-105.085
157965,"4300 E. ALAMEDA AVENUE","GLENDALE","CO",80246,82,39.71,-104.937
20154,"11907 West Alameda Parkway","Lakewood","CO",80228,12,39.7102,-105.132
160813,"384 S. Wadsworth Blvd","Lakewood,","CO",80226,84,39.7104,-105.081
40293,"360 S COLORADO BLVD","Glendale","CO",80246,5,39.7104,-104.94
223469,"7740 WEST ALMEDA AVE","LAKEWOOD","CO",80226,109,39.7105,-105.083
52178,"9200 W ALAMEDA","LAKEWOOD","CO",80226,28,39.7106,-105.101
229835,"300 East Alameda Avenue","Denver","CO",80209,116,39.7107,-104.983
207491,"320 S Colorado Blvd","Glendale","CO",80246,106,39.7108,-104.94
23940,"10722 EAST ALAMEDA","AURORA","CO",80012,28,39.7109,-104.863
216879,"7740 West Alameda","Lakewood","CO",80226,108,39.7109,-105.083
219669,"14200 EAST ALAMEDA AVE","AURORA","CO",80012,109,39.7109,-104.825
192763,"303 S Broadway","Denver","CO",80209,106,39.711,-104.987
187346,"7111 W Alameda Ave","Lakewood","CO",80226,106,39.711,-105.075
39576,"300 S FEDERAL BLVD","Denver","CO",80219,5,39.7111,-105.025
145099,"6701 W Alameda Ave","Lakewood","CO",80226,79,39.7111,-105.072
183201,"371 E. Alameda","Denver","CO",80209,104,39.7111,-104.984
188679,"2701 W Alameda Ave","Denver","CO",80219,106,39.7112,-105.02
53351,"85 W. ALAMEDA","DENVER","CO",80223,28,39.7113,-104.99
37975,"10601 E ALAMEDA AVE","Aurora","CO",80012,5,39.7113,-104.865
54325,"2299 WEST ALAMEDA","DENVER","CO",80223,28,39.7114,-105.014
51531,"607 E. ALAMEDA","DENVER","CO",80209,28,39.7114,-104.98
